time,flux,flux_noisy
16329600,1.0,0.9998367597097226
16416000,1.0,0.9998388305782685
16502400,1.0,1.0000266526354114
16588800,1.0,1.000066100882051
16675200,1.0,1.0000029616216812
16761600,1.0,0.9998198170412756
16848000,1.0,0.9998960379533958
16934400,1.0,1.0001079634637278
17020800,1.0,1.0000748821298924
17107200,1.0,0.9997920268669757
17193600,1.0,1.000066727249534
17280000,1.0,0.9997437278845213
17366400,1.0,1.0000737868870233
17452800,1.0,0.9999654837674627
17539200,1.0,1.0000445827575983
17625600,1.0,1.0000065291731564
17712000,1.0,0.9999906874517872
17798400,1.0,0.9998803207140348
17884800,1.0,0.9998615269734098
17971200,1.0,1.0000401223730173
18057600,1.0,1.0000283142794635
18144000,1.0,0.9999178363559895
18230400,1.0,1.0001094879073138
18316800,1.0,0.9999597911360668
18403200,1.0,1.0000956523771558
18489600,1.0,0.9999952249791911
18576000,1.0,1.0000882575337027
18662400,1.0,0.9999183360169629
18748800,1.0,0.9999495343988306
18835200,1.0,1.0000649159733626
18921600,1.0,0.9999735022257257
19008000,1.0,0.9998100851357055
19094400,1.0,0.9998727882964052
19180800,1.0,0.9999315280938403
19267200,1.0,0.9999640219800684
19353600,1.0,0.9998430061573933
19440000,1.0,1.0000712515039851
19526400,1.0,0.9999267295557462
19612800,1.0,0.9999664244712229
19699200,1.0,0.9998735731050182
19785600,1.0,0.9999680295492201
19872000,1.0,1.000137013639167
19958400,1.0,1.000040280263559
20044800,1.0,0.9998018280887602
20131200,1.0,1.000035104020425
20217600,1.0,0.999985932695834
20304000,1.0,1.0000922171157887
20390400,1.0,0.9999509609869
20476800,1.0,0.9998752825389922
20563200,1.0,0.9999918142349951
20649600,1.0,1.0001128140154023
20736000,1.0,0.9999445558213355
20822400,1.0,1.0001150424905405
20908800,1.0,0.9999158647610872
20995200,1.0,0.9999182233331229
21081600,1.0,1.0002204970524133
21168000,1.0,1.0000465677054058
21254400,1.0,0.9998379008476448
21340800,1.0,0.9999509657316703
21427200,1.0,1.0000434415547443
21513600,1.0,1.0001202525959973
21600000,1.0,0.9999994066148852
21686400,1.0,1.0000639366440909
21772800,1.0,0.9999948301868514
21859200,1.0,0.9998262496264168
21945600,1.0,1.0000819074489011
22032000,1.0,0.9998417169135025
22118400,1.0,0.9998800345860235
22204800,1.0,0.9999165852809461
22291200,1.0,1.0002544294601259
22377600,1.0,0.9999589049425839
22464000,1.0,0.9999061618632978
22550400,1.0,1.0000732294674872
22636800,1.0,0.9999951154598263
22723200,1.0,1.0001351434457908
22809600,1.0,0.9999332109153246
22896000,1.0,1.0000559972947045
22982400,1.0,0.999957168168903
23068800,1.0,0.9998900911908094
23155200,1.0,0.9999920242792366
23241600,1.0,0.9998793150246629
23328000,1.0,0.9998478062846843
23414400,1.0,0.9999507582715303
23500800,1.0,1.0000935258135542
23587200,1.0,1.000003546826387
23673600,1.0,1.0000296539807758
23760000,1.0,0.9998661630545851
23846400,1.0,1.000185559546465
23932800,1.0,0.9997897826846621
24019200,1.0,0.9999452033446107
24105600,1.0,1.0002187584219064
24192000,1.0,1.0002815747769995
24278400,1.0,0.9999880815325648
24364800,1.0,1.0000158156175734
24451200,1.0,1.0000260058720778
24537600,1.0,0.9999933816199432
24624000,1.0,1.0001157321537002
24710400,1.0,0.999992334131642
24796800,1.0,1.0000601835830392
24883200,1.0,1.0000086820737994
24969600,1.0,1.0000437739809784
25056000,1.0,0.9999736623106692
25142400,1.0,0.9999850975089509
25228800,1.0,1.000175904697733
25315200,1.0,1.000118386881514
25401600,1.0,1.0000275746999852
25488000,1.0,0.9999770742419851
25574400,1.0,0.9998895588252137
25660800,1.0,1.0000738676050638
25747200,1.0,0.9999708978250303
25833600,1.0,0.9999304394296233
25920000,1.0,0.9999203739780415
26006400,1.0,0.9999051419780592
26092800,1.0,1.0000598388953987
26179200,1.0,1.0000787285848187
26265600,1.0,1.0000305460085692
26352000,1.0,0.9998895515593224
26438400,1.0,1.0000072401147715
26524800,1.0,1.0000546055206216
26611200,1.0,1.0000145770521474
26697600,1.0,1.0000650751319657
26784000,1.0,1.0001038583688913
26870400,1.0,1.0001191742446447
26956800,1.0,1.0000044455873132
27043200,1.0,0.9997451229757367
27129600,1.0,0.9999240868285172
27216000,1.0,1.0001659638480382
27302400,1.0,1.0001730703120777
27388800,1.0,0.9999674697639631
27475200,1.0,1.000340560669068
27561600,1.0,0.999869911020155
27648000,1.0,0.9999387062851864
27734400,1.0,0.999912309991345
27820800,1.0,1.0000210700667937
27907200,1.0,1.0001911029029593
27993600,1.0,1.0000485238729042
28080000,1.0,0.99997567081836
28166400,1.0,1.0002549843847324
28252800,1.0,1.0000032132947945
28339200,1.0,1.0000488090925623
28425600,1.0,1.0000474242975448
28512000,1.0,1.0000374080959766
28598400,1.0,1.0001889268283073
28684800,1.0,1.0000280594758157
28771200,1.0,1.0001523717265972
28857600,1.0,0.9999694577893696
28944000,1.0,1.0000757453588027
29030400,1.0,1.000013981669429
29116800,1.0,0.9999805567820357
29203200,1.0,1.0001649350814517
29289600,1.0,0.9999785888013502
29376000,1.0,0.9999352953361488
29462400,1.0,1.0001632043749855
29548800,1.0,0.9998496790783299
29635200,1.0,0.9998195776604346
29721600,1.0,1.000133625383498
29808000,1.0,0.9999961552872859
29894400,1.0,0.9998889866897984
29980800,1.0,1.000015532562004
30067200,1.0,0.9999337304443565
30153600,1.0,1.000242631108629
30240000,1.0,0.99987861215501
30326400,1.0,0.9998934994661833
30412800,1.0,1.0000787336374761
30499200,1.0,1.0000103205783162
30585600,1.0,0.9999515085915162
30672000,1.0,0.9999340256893066
30758400,1.0,1.0000344690916223
30844800,1.0,1.000011040005206
30931200,1.0,1.0000920241516402
31017600,1.0,1.000010822046184
31104000,1.0,1.0000357377497335
31190400,1.0,1.000085218750181
31276800,1.0,0.9999898227581808
31363200,1.0,0.999958079281029
31449600,1.0,1.000058619489613
